,Area Name,Total/ Rural/Urban,Age-group,Total disabled population - Persons,Total disabled population - Males,Total disabled population - Females,Main worker - Persons,Main worker - Males,Main worker - Females,Non-worker - Persons,Non-worker - Males,Non-worker - Females
1799,KARNATAKA,Rural,Age not stated,4.325937943525179e-06,53,0.5431034482758621,25,0.07758620689655173,0.13793103448275862,84,0.3620689655172414,0.3620689655172414
1800,KARNATAKA,Rural,0-14,0.0006369570696156038,9940,0.4180327868852459,386,0.013875878220140515,0.008723653395784544,16409,0.559192037470726,0.4015222482435597
1801,KARNATAKA,Rural,15-59,0.001444266592041751,21095,0.4553036562693658,17883,0.32676616401569925,0.13499277008882463,16038,0.16156269365833506,0.25255629002272256
1802,KARNATAKA,Rural,60+,0.00017844494017041362,2623,0.451828631138976,1573,0.24179728317659352,0.08693834900731452,2855,0.26854754440961337,0.3281086729362591
1803,KARNATAKA,Rural,Age not stated,1.4917027391466133e-06,22,0.45,6,0.1,0.05,32,0.4,0.4
1804,KARNATAKA,Rural,0-14,0.0009376097566906038,15077,0.40032614748230055,383,0.009903746718638135,0.005329727149789198,24529,0.5842017341500279,0.39141675284384697
1805,KARNATAKA,Rural,15-59,0.005022786878117519,86881,0.35493666750813,54226,0.3154893604383529,0.0871211558736617,68085,0.2731315801196858,0.2323775299585703
1806,KARNATAKA,Rural,60+,0.0013388032083840853,22063,0.3854317548746518,7091,0.16512534818941504,0.032395543175487464,27124,0.42033426183844014,0.33520891364902505
1807,KARNATAKA,Rural,Age not stated,4.5496933543971704e-06,68,0.4426229508196721,27,0.14754098360655737,0.07377049180327869,91,0.4016393442622951,0.3442622950819672
1808,KARNATAKA,Rural,0-14,0.0006257692990720042,9263,0.44797377830750895,264,0.00899880810488677,0.006734207389749702,16359,0.5379618593563766,0.4369487485101311
1809,KARNATAKA,Rural,15-59,0.001461309295836501,20076,0.48766109480668623,8192,0.13676151588618093,0.0722980732423121,28378,0.3452086257496491,0.3789970652035218
1810,KARNATAKA,Rural,60+,0.0001156442548523412,1436,0.5369235730409545,647,0.1380199935504676,0.07062237987745888,2279,0.3015156401160916,0.43340857787810383
1811,KARNATAKA,Rural,Age not stated,1.8646284239332666e-06,35,0.3,3,0.06,0.0,46,0.62,0.3
1812,KARNATAKA,Rural,0-14,4.076077734718121e-05,610,0.44190301921317476,24,0.013723696248856358,0.008234217749313814,1049,0.5388838060384263,0.42086001829826164
1813,KARNATAKA,Rural,15-59,0.0003892225372118301,5294,0.4927661205327201,1907,0.11794576985723867,0.06476956979975089,7730,0.35125035929864906,0.38938392258311777
1814,KARNATAKA,Rural,60+,6.294985559198708e-05,790,0.5319905213270142,192,0.07879146919431279,0.03495260663507109,1412,0.36492890995260663,0.471563981042654
1815,KARNATAKA,Rural,Age not stated,2.6104797935065735e-07,4,0.42857142857142855,1,0.14285714285714285,0.0,6,0.42857142857142855,0.42857142857142855
1816,KARNATAKA,Rural,0-14,0.0011897821047433387,16719,0.47595912738214646,714,0.01300777331995988,0.00937186559679037,30717,0.5039180040120361,0.458876629889669
1817,KARNATAKA,Rural,15-59,0.0031108714773533047,46595,0.4414275096501954,43815,0.36429787336066555,0.1609484763480304,28766,0.13404780742765351,0.21079383346519937
1818,KARNATAKA,Rural,60+,0.0007341415030710058,10220,0.48084933455247386,6615,0.24677435741135834,0.08925124453926649,11559,0.23493853499949202,0.35223001117545466
1819,KARNATAKA,Rural,Age not stated,6.526199483766433e-06,99,0.4342857142857143,46,0.18857142857142858,0.07428571428571429,119,0.3485714285714286,0.3314285714285714
1820,KARNATAKA,Rural,0-14,0.0007585308428560528,11801,0.4198131760078663,198,0.006391347099311701,0.003343166175024582,20006,0.5699115044247788,0.41366764995083577
1821,KARNATAKA,Rural,15-59,0.001292821471449891,19691,0.4319958461937866,7705,0.15928692993336602,0.06297054836011193,24582,0.3729483370352208,0.3361409986442438
1822,KARNATAKA,Rural,60+,0.0005190752606545428,6567,0.5281988648609814,1683,0.08844026151303973,0.03247359724118112,11665,0.3631007974710827,0.4749622817731159
1823,KARNATAKA,Rural,Age not stated,2.3121392456772505e-06,29,0.532258064516129,3,0.04838709677419355,0.0,54,0.3709677419354839,0.5
1824,KARNATAKA,Urban,0-14,0.0009666606675354841,13507,0.47891670846032175,565,0.013386829211835963,0.008410169360749972,24704,0.49373095173797305,0.4593186991242622
1825,KARNATAKA,Urban,15-59,0.003020996387319721,42765,0.4720891763776417,39805,0.36917341497136086,0.12219780762393838,36161,0.12224718546316413,0.32414082559747187
1826,KARNATAKA,Urban,60+,0.0006598174140930258,8285,0.5317357146894252,3466,0.1515288532187871,0.04436782908494885,13535,0.29559712880800315,0.4693946758605098
1827,KARNATAKA,Urban,Age not stated,5.332837292449143e-06,86,0.3986013986013986,48,0.23076923076923078,0.1048951048951049,87,0.34265734265734266,0.26573426573426573
1828,KARNATAKA,Urban,0-14,0.0008983033895140905,12349,0.4873380936565925,1040,0.023870807040850216,0.019304217867818,22352,0.4750498173364331,0.45288110262371306
1829,KARNATAKA,Urban,15-59,0.0028831257616540955,41018,0.4694416059810376,37138,0.3610352989872075,0.11933618760590343,34121,0.12491107345655858,0.3164362121819663
1830,KARNATAKA,Urban,60+,0.0005077756124055072,6766,0.5030846063454759,3060,0.17369271445358403,0.05104289071680376,9810,0.2922297297297297,0.42824618096357225
1831,KARNATAKA,Urban,Age not stated,1.4245761158850157e-05,211,0.4476439790575916,142,0.23821989528795812,0.13350785340314136,205,0.2591623036649215,0.2774869109947644
1832,KARNATAKA,Urban,0-14,0.0002697371478061863,4009,0.4457348264897,114,0.01009263099682013,0.005668463984515416,7018,0.5361537398036776,0.4341213880824001
1833,KARNATAKA,Urban,15-59,0.0007600598381636781,10816,0.4693096511456749,8114,0.3057749865070409,0.09234090574554732,10840,0.18213041558314116,0.3497375006133163
1834,KARNATAKA,Urban,60+,9.14413779096874e-05,1325,0.4596247960848287,560,0.17088091353996737,0.05750407830342578,1785,0.34176182707993474,0.3862153344208809
1835,KARNATAKA,Urban,Age not stated,1.5662878761039439e-06,18,0.5714285714285714,9,0.09523809523809523,0.11904761904761904,28,0.2619047619047619,0.40476190476190477
1836,KARNATAKA,Urban,0-14,0.00032008211525238453,5121,0.4033554701153443,135,0.010252825352440872,0.005475940813235465,8370,0.5803332168239543,0.39485028544797857
1837,KARNATAKA,Urban,15-59,0.0020422529275971497,34155,0.376312473750525,23024,0.3380384566221719,0.08239139565034787,28414,0.24244471632306483,0.2764092544236072
1838,KARNATAKA,Urban,60+,0.00047540566296602564,7751,0.391983056165673,1973,0.13013806087229368,0.024631314716033886,10398,0.4559930969563853,0.35966426106055854
1839,KARNATAKA,Urban,Age not stated,1.4171176021892827e-06,23,0.39473684210526316,8,0.18421052631578946,0.02631578947368421,30,0.42105263157894735,0.3684210526315789
1840,KARNATAKA,Urban,0-14,0.0003184785348078019,4689,0.4509367681498829,119,0.00784543325526932,0.006088992974238876,8299,0.5326697892271662,0.43911007025761123
1841,KARNATAKA,Urban,15-59,0.0009069179728326622,13013,0.46490398453883797,5742,0.1791603273160903,0.056951354907685346,17594,0.3323327439450635,0.3911345038858506
1842,KARNATAKA,Urban,60+,7.354094503992803e-05,973,0.5065922920892495,348,0.13336713995943206,0.04310344827586207,1537,0.3367139959432049,0.44269776876267747
1843,KARNATAKA,Urban,Age not stated,1.0068993489239639e-06,16,0.4074074074074074,7,0.1111111111111111,0.14814814814814814,18,0.4074074074074074,0.25925925925925924
1844,KARNATAKA,Urban,0-14,3.330226365144814e-05,494,0.44680851063829785,14,0.010078387458006719,0.005599104143337066,868,0.5341545352743561,0.43784994400895855
1845,KARNATAKA,Urban,15-59,0.0002196532283393388,3227,0.45212224108658744,927,0.12241086587436333,0.03497453310696095,4756,0.4028862478777589,0.40458404074702886
1846,KARNATAKA,Urban,60+,3.3488726493841467e-05,406,0.5478841870824054,83,0.06792873051224944,0.024498886414253896,784,0.36971046770601335,0.5033407572383074
1847,KARNATAKA,Urban,Age not stated,2.6104797935065735e-07,3,0.5714285714285714,1,0.0,0.14285714285714285,6,0.42857142857142855,0.42857142857142855
1848,KARNATAKA,Urban,0-14,0.0009100132560163915,12685,0.48016556019998363,518,0.012580935988853372,0.00864683222686665,23192,0.4935251208917302,0.4568887796082288
1849,KARNATAKA,Urban,15-59,0.0028306551178046134,40905,0.46109559443507586,35833,0.35863722596964587,0.11344593170320405,33607,0.1315345699831366,0.3112220699831366
1850,KARNATAKA,Urban,60+,0.00041212017425773056,5755,0.4792326486290833,2728,0.19129490543842187,0.055560582752692066,7687,0.29662473984254817,0.39896841914758846
1851,KARNATAKA,Urban,Age not stated,6.749954894638425e-06,101,0.4419889502762431,52,0.20994475138121546,0.07734806629834254,107,0.27071823204419887,0.32044198895027626
1852,KARNATAKA,Urban,0-14,0.00032448263833286705,4943,0.4319043788070337,94,0.005861395241926215,0.004941960694173083,8533,0.557292265256867,0.4233996092403172
1853,KARNATAKA,Urban,15-59,0.0006693643116235641,10235,0.42977324642041337,4151,0.17555295559641207,0.05571341021783943,12962,0.36358571508162013,0.3585715081620146
1854,KARNATAKA,Urban,60+,0.00016229725801915153,2251,0.4827665441176471,477,0.08363970588235294,0.025965073529411766,3743,0.41659007352941174,0.44347426470588236
1855,KARNATAKA,Urban,Age not stated,8.577290750093026e-07,15,0.34782608695652173,4,0.17391304347826086,0.0,18,0.43478260869565216,0.34782608695652173
1856,GOA,Rural,0-14,7.234758284861075e-06,101,0.4793814432989691,5,0.010309278350515464,0.015463917525773196,188,0.5103092783505154,0.4587628865979381
1857,GOA,Rural,15-59,4.5385055838535706e-05,612,0.4971240755957272,415,0.26705012325390304,0.07395234182415776,624,0.15447822514379622,0.3582580115036976
1858,GOA,Rural,60+,3.744173875257999e-05,424,0.5776892430278885,97,0.07370517928286853,0.022908366533864542,835,0.301792828685259,0.5298804780876494
1859,GOA,Rural,Age not stated,1.11877705435996e-07,1,0.6666666666666666,1,0.0,0.3333333333333333,2,0.3333333333333333,0.3333333333333333
1860,GOA,Rural,0-14,1.0441919174026293e-05,139,0.5035714285714286,9,0.02142857142857143,0.010714285714285714,266,0.4642857142857143,0.4857142857142857
1861,GOA,Rural,15-59,4.2886453750465135e-05,593,0.48434782608695653,409,0.2773913043478261,0.0782608695652174,600,0.16956521739130434,0.3521739130434783
1862,GOA,Rural,60+,3.121387981664288e-05,339,0.5949820788530465,73,0.05734767025089606,0.02986857825567503,716,0.30824372759856633,0.5471923536439666
1863,GOA,Rural,Age not stated,1.8646284239332666e-07,1,0.8,1,0.0,0.2,4,0.2,0.6
1864,GOA,Rural,0-14,1.0628382016419619e-05,148,0.4807017543859649,16,0.03859649122807018,0.017543859649122806,265,0.47368421052631576,0.45614035087719296
1865,GOA,Rural,15-59,5.7542433162580605e-05,815,0.47180816591056385,616,0.2935839274141283,0.10563836681788723,734,0.15878159429682437,0.3169151004536617
1866,GOA,Rural,60+,1.182174420773691e-05,155,0.5110410094637224,50,0.10725552050473186,0.050473186119873815,240,0.3217665615141956,0.4353312302839117
1867,GOA,Rural,Age not stated,1.11877705435996e-07,1,0.6666666666666666,2,0.0,0.6666666666666666,1,0.3333333333333333,0.0
1868,GOA,Rural,0-14,4.214060238089182e-06,69,0.3893805309734513,3,0.017699115044247787,0.008849557522123894,109,0.584070796460177,0.3805309734513274
1869,GOA,Rural,15-59,4.818199847443561e-05,836,0.35294117647058826,332,0.1996904024767802,0.05727554179566564,853,0.38544891640866874,0.27476780185758515
1870,GOA,Rural,60+,3.863510094389728e-05,510,0.5077220077220077,63,0.03088803088803089,0.029922779922779922,948,0.44305019305019305,0.472007722007722
1871,GOA,Rural,Age not stated,1.8646284239332666e-07,3,0.4,0,0.0,0.0,5,0.6,0.4
1872,GOA,Rural,0-14,7.085588010946413e-06,100,0.47368421052631576,4,0.015789473684210527,0.005263157894736842,185,0.5105263157894737,0.4631578947368421
1873,GOA,Rural,15-59,1.9765061293692626e-05,285,0.46226415094339623,67,0.09056603773584905,0.035849056603773584,442,0.42452830188679247,0.40943396226415096
1874,GOA,Rural,60+,2.722357498942569e-06,33,0.547945205479452,7,0.0273972602739726,0.0684931506849315,65,0.4246575342465753,0.4657534246575342
1875,GOA,Rural,Age not stated,0.0,0,,0,,,0,,
1876,GOA,Rural,0-14,1.7527507184972705e-06,29,0.3829787234042553,0,0.0,0.0,47,0.6170212765957447,0.3829787234042553
1877,GOA,Rural,15-59,2.1629689717625893e-05,315,0.45689655172413796,34,0.04482758620689655,0.013793103448275862,507,0.453448275862069,0.4206896551724138
1878,GOA,Rural,60+,4.959911607662489e-06,58,0.5639097744360902,12,0.07518796992481203,0.015037593984962405,119,0.3458646616541353,0.5488721804511278
1879,GOA,Rural,Age not stated,1.4917027391466132e-07,2,0.5,3,0.25,0.5,1,0.25,0.0
1880,GOA,Rural,0-14,1.6818948383878063e-05,241,0.4656319290465632,11,0.004434589800443459,0.019955654101995565,437,0.5254988913525499,0.4434589800443459
1881,GOA,Rural,15-59,5.813911425823925e-05,813,0.47851186658114175,486,0.23348300192431046,0.0782552918537524,864,0.20910840282232201,0.3450930083386786
1882,GOA,Rural,60+,1.9914231567607286e-05,251,0.5299625468164794,54,0.08239700374531835,0.018726591760299626,447,0.34831460674157305,0.4887640449438202
1883,GOA,Rural,Age not stated,3.35633116307988e-07,7,0.2222222222222222,2,0.2222222222222222,0.0,6,0.4444444444444444,0.2222222222222222
1884,GOA,Rural,0-14,5.183667018534481e-06,77,0.4460431654676259,5,0.02158273381294964,0.014388489208633094,134,0.5323741007194245,0.4316546762589928
1885,GOA,Rural,15-59,2.315868502525117e-05,333,0.463768115942029,85,0.09500805152979067,0.04186795491143317,485,0.392914653784219,0.38808373590982287
1886,GOA,Rural,60+,1.7266459205622048e-05,185,0.6004319654427646,29,0.04103671706263499,0.02159827213822894,424,0.3434125269978402,0.572354211663067
1887,GOA,Rural,Age not stated,1.8646284239332666e-07,3,0.4,2,0.4,0.0,3,0.2,0.4
1888,GOA,Urban,0-14,1.077755229033428e-05,146,0.49480968858131485,7,0.01730103806228374,0.006920415224913495,272,0.4740484429065744,0.4671280276816609
1889,GOA,Urban,15-59,5.377588374623541e-05,727,0.4958391123439667,602,0.3120665742024965,0.10540915395284327,731,0.15742024965325938,0.34951456310679613
1890,GOA,Urban,60+,3.009510276228292e-05,336,0.5836431226765799,99,0.08798017348203221,0.03469640644361834,682,0.3073110285006196,0.5377942998760843
1891,GOA,Urban,Age not stated,2.9834054782932264e-07,3,0.625,2,0.125,0.125,5,0.125,0.5
1892,GOA,Urban,0-14,1.5588293624082107e-05,185,0.5574162679425837,15,0.023923444976076555,0.011961722488038277,396,0.41148325358851673,0.5358851674641149
1893,GOA,Urban,15-59,6.544845768005766e-05,966,0.4495726495726496,753,0.33447293447293447,0.0945868945868946,878,0.17207977207977207,0.3282051282051282
1894,GOA,Urban,60+,3.315309337753348e-05,394,0.5568053993250843,102,0.08661417322834646,0.0281214848143982,765,0.344206974128234,0.5163104611923509
1895,GOA,Urban,Age not stated,4.848033902226493e-07,4,0.6923076923076923,2,0.07692307692307693,0.07692307692307693,10,0.23076923076923078,0.5384615384615384
1896,GOA,Urban,0-14,1.607309701430476e-05,234,0.45707656612529,21,0.027842227378190254,0.02088167053364269,409,0.5127610208816705,0.4361948955916473
1897,GOA,Urban,15-59,8.252845404328637e-05,1208,0.45413465883416176,1019,0.342069588793493,0.1183913239945775,1021,0.1500225937641211,0.3113420695887935
1898,GOA,Urban,60+,1.7303751774100715e-05,237,0.4892241379310345,88,0.1400862068965517,0.04956896551724138,350,0.33189655172413796,0.4224137931034483
1899,GOA,Urban,Age not stated,5.966810956586453e-07,9,0.4375,10,0.5,0.125,6,0.0625,0.3125
1900,GOA,Urban,0-14,5.593885271799799e-06,81,0.46,3,0.013333333333333334,0.006666666666666667,145,0.52,0.44666666666666666
1901,GOA,Urban,15-59,5.9332476449556546e-05,1008,0.366436203645506,501,0.24387177875549967,0.071024512884978,1000,0.35260842237586426,0.27592708988057824
1902,GOA,Urban,60+,5.1799377616866145e-05,646,0.5349172066234701,91,0.042476601871850254,0.023038156947444204,1277,0.413966882649388,0.5053995680345572
1903,GOA,Urban,Age not stated,7.458513695733066e-08,0,1.0,0,0.0,0.0,2,0.0,1.0
1904,GOA,Urban,0-14,7.682269106605059e-06,118,0.42718446601941745,3,0.0048543689320388345,0.009708737864077669,200,0.558252427184466,0.41262135922330095
1905,GOA,Urban,15-59,2.7671085811169676e-05,393,0.47035040431266845,88,0.0889487870619946,0.029649595687331536,632,0.42587601078167114,0.42587601078167114
1906,GOA,Urban,60+,2.8342352043785654e-06,36,0.5263157894736842,5,0.02631578947368421,0.039473684210526314,70,0.4342105263157895,0.4868421052631579
1907,GOA,Urban,Age not stated,0.0,0,,0,,,0,,
1908,GOA,Urban,0-14,2.6104797935065732e-06,38,0.45714285714285713,0,0.0,0.0,68,0.5285714285714286,0.44285714285714284
1909,GOA,Urban,15-59,2.4911435743748442e-05,364,0.4550898203592814,55,0.05389221556886228,0.02844311377245509,595,0.4745508982035928,0.4161676646706587
1910,GOA,Urban,60+,6.377029209851772e-06,69,0.5964912280701754,11,0.023391812865497075,0.04093567251461988,153,0.34502923976608185,0.5497076023391813
1911,GOA,Urban,Age not stated,7.458513695733066e-08,0,1.0,0,0.0,0.0,2,0.0,1.0
1912,GOA,Urban,0-14,2.2711174203507186e-05,316,0.48111658456486045,10,0.009852216748768473,0.006568144499178982,587,0.5024630541871922,0.4614121510673235
1913,GOA,Urban,15-59,7.484618493668132e-05,1016,0.49377179870453414,842,0.30144494270054806,0.11808669656203288,990,0.16093672147483806,0.3323368211260588
1914,GOA,Urban,60+,2.2636589066549857e-05,286,0.528830313014827,76,0.08896210873146623,0.036243822075782535,515,0.37067545304777594,0.47775947281713343
1915,GOA,Urban,Age not stated,2.9834054782932264e-07,3,0.625,2,0.25,0.0,6,0.125,0.625
1916,GOA,Urban,0-14,9.136679277273006e-06,146,0.40408163265306124,7,0.012244897959183673,0.0163265306122449,234,0.5755102040816327,0.3795918367346939
1917,GOA,Urban,15-59,2.4724972901355116e-05,393,0.4072398190045249,91,0.10708898944193061,0.030165912518853696,545,0.4555052790346908,0.3665158371040724
1918,GOA,Urban,60+,1.6184974719740755e-05,172,0.6036866359447005,26,0.03225806451612903,0.027649769585253458,400,0.3548387096774194,0.5668202764976958
1919,GOA,Urban,Age not stated,1.8646284239332666e-07,3,0.4,0,0.0,0.0,5,0.6,0.4
1920,LAKSHADWEEP,Rural,0-14,4.848033902226493e-07,2,0.8461538461538461,0,0.0,0.0,13,0.15384615384615385,0.8461538461538461
1921,LAKSHADWEEP,Rural,15-59,2.23755410871992e-06,27,0.55,20,0.25,0.08333333333333333,31,0.06666666666666667,0.45
1922,LAKSHADWEEP,Rural,60+,1.1560696228386253e-06,16,0.4838709677419355,2,0.06451612903225806,0.0,25,0.41935483870967744,0.3870967741935484
1923,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1924,LAKSHADWEEP,Rural,0-14,2.9834054782932264e-07,5,0.375,0,0.0,0.0,8,0.625,0.375
1925,LAKSHADWEEP,Rural,15-59,1.11877705435996e-06,14,0.5333333333333333,4,0.13333333333333333,0.0,21,0.26666666666666666,0.43333333333333335
1926,LAKSHADWEEP,Rural,60+,3.35633116307988e-07,3,0.6666666666666666,0,0.0,0.0,9,0.3333333333333333,0.6666666666666666
1927,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1928,LAKSHADWEEP,Rural,0-14,7.458513695733066e-08,1,0.5,0,0.0,0.0,2,0.5,0.5
1929,LAKSHADWEEP,Rural,15-59,2.23755410871992e-07,4,0.3333333333333333,3,0.5,0.0,2,0.0,0.3333333333333333
1930,LAKSHADWEEP,Rural,60+,7.458513695733066e-08,2,0.0,0,0.0,0.0,2,1.0,0.0
1931,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1932,LAKSHADWEEP,Rural,0-14,3.35633116307988e-07,3,0.6666666666666666,0,0.0,0.0,9,0.3333333333333333,0.6666666666666666
1933,LAKSHADWEEP,Rural,15-59,1.342532465231952e-06,20,0.4444444444444444,10,0.2222222222222222,0.05555555555555555,21,0.25,0.3333333333333333
1934,LAKSHADWEEP,Rural,60+,1.2679473282746213e-06,21,0.38235294117647056,1,0.029411764705882353,0.0,29,0.5,0.35294117647058826
1935,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1936,LAKSHADWEEP,Rural,0-14,2.6104797935065735e-07,3,0.5714285714285714,1,0.0,0.14285714285714285,6,0.42857142857142855,0.42857142857142855
1937,LAKSHADWEEP,Rural,15-59,6.339736641373107e-07,10,0.4117647058823529,0,0.0,0.0,13,0.4117647058823529,0.35294117647058826
1938,LAKSHADWEEP,Rural,60+,0.0,0,,0,,,0,,
1939,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1940,LAKSHADWEEP,Rural,0-14,0.0,0,,0,,,0,,
1941,LAKSHADWEEP,Rural,15-59,1.2679473282746213e-06,10,0.7058823529411765,2,0.058823529411764705,0.0,29,0.17647058823529413,0.6764705882352942
1942,LAKSHADWEEP,Rural,60+,1.8646284239332666e-07,2,0.6,0,0.0,0.0,5,0.4,0.6
1943,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1944,LAKSHADWEEP,Rural,0-14,1.11877705435996e-07,2,0.3333333333333333,0,0.0,0.0,3,0.6666666666666666,0.3333333333333333
1945,LAKSHADWEEP,Rural,15-59,1.0441919174026294e-06,13,0.5357142857142857,8,0.2857142857142857,0.0,17,0.10714285714285714,0.5
1946,LAKSHADWEEP,Rural,60+,1.4917027391466132e-07,1,0.75,0,0.0,0.0,4,0.25,0.75
1947,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1948,LAKSHADWEEP,Rural,0-14,5.5938852717998e-07,6,0.6,0,0.0,0.0,15,0.4,0.6
1949,LAKSHADWEEP,Rural,15-59,8.95021643487968e-07,15,0.375,4,0.16666666666666666,0.0,17,0.3333333333333333,0.375
1950,LAKSHADWEEP,Rural,60+,7.085588010946414e-07,8,0.5789473684210527,0,0.0,0.0,19,0.42105263157894735,0.5789473684210527
1951,LAKSHADWEEP,Rural,Age not stated,0.0,0,,0,,,0,,
1952,LAKSHADWEEP,Urban,0-14,1.3798250337106172e-06,21,0.43243243243243246,0,0.0,0.0,37,0.5675675675675675,0.43243243243243246
1953,LAKSHADWEEP,Urban,15-59,4.997204176141155e-06,57,0.5746268656716418,21,0.13432835820895522,0.022388059701492536,95,0.19402985074626866,0.5149253731343284
1954,LAKSHADWEEP,Urban,60+,2.3121392456772505e-06,26,0.5806451612903226,0,0.0,0.0,60,0.3870967741935484,0.5806451612903226
1955,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1956,LAKSHADWEEP,Urban,0-14,1.3798250337106172e-06,14,0.6216216216216216,0,0.0,0.0,37,0.3783783783783784,0.6216216216216216
1957,LAKSHADWEEP,Urban,15-59,3.953012258738525e-06,54,0.49056603773584906,11,0.09433962264150944,0.009433962264150943,77,0.29245283018867924,0.4339622641509434
1958,LAKSHADWEEP,Urban,60+,1.2679473282746213e-06,15,0.5588235294117647,1,0.029411764705882353,0.0,32,0.38235294117647056,0.5588235294117647
1959,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1960,LAKSHADWEEP,Urban,0-14,4.848033902226493e-07,8,0.38461538461538464,0,0.0,0.0,13,0.6153846153846154,0.38461538461538464
1961,LAKSHADWEEP,Urban,15-59,1.67816558153994e-06,30,0.3333333333333333,5,0.1111111111111111,0.0,32,0.4,0.3111111111111111
1962,LAKSHADWEEP,Urban,60+,1.8646284239332666e-07,3,0.4,0,0.0,0.0,5,0.6,0.4
1963,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1964,LAKSHADWEEP,Urban,0-14,1.0068993489239639e-06,13,0.5185185185185185,0,0.0,0.0,27,0.48148148148148145,0.5185185185185185
1965,LAKSHADWEEP,Urban,15-59,7.085588010946413e-06,121,0.3631578947368421,37,0.14736842105263157,0.04736842105263158,118,0.3263157894736842,0.29473684210526313
1966,LAKSHADWEEP,Urban,60+,2.4240169511132464e-06,32,0.5076923076923077,2,0.03076923076923077,0.0,61,0.4461538461538462,0.49230769230769234
1967,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1968,LAKSHADWEEP,Urban,0-14,7.831439380519719e-07,14,0.3333333333333333,0,0.0,0.0,21,0.6666666666666666,0.3333333333333333
1969,LAKSHADWEEP,Urban,15-59,2.386724382634581e-06,47,0.265625,2,0.03125,0.0,57,0.625,0.265625
1970,LAKSHADWEEP,Urban,60+,1.11877705435996e-07,1,0.6666666666666666,0,0.0,0.0,3,0.3333333333333333,0.6666666666666666
1971,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1972,LAKSHADWEEP,Urban,0-14,0.0,0,,0,,,0,,
1973,LAKSHADWEEP,Urban,15-59,1.8646284239332666e-06,19,0.62,2,0.04,0.0,45,0.3,0.6
1974,LAKSHADWEEP,Urban,60+,2.6104797935065735e-07,3,0.5714285714285714,0,0.0,0.0,7,0.42857142857142855,0.5714285714285714
1975,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1976,LAKSHADWEEP,Urban,0-14,1.4171176021892827e-06,24,0.3684210526315789,0,0.0,0.0,38,0.631578947368421,0.3684210526315789
1977,LAKSHADWEEP,Urban,15-59,3.505501436994541e-06,52,0.44680851063829785,20,0.1702127659574468,0.0425531914893617,64,0.30851063829787234,0.3723404255319149
1978,LAKSHADWEEP,Urban,60+,5.966810956586453e-07,8,0.5,0,0.0,0.0,16,0.5,0.5
1979,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1980,LAKSHADWEEP,Urban,0-14,1.3052398967532866e-06,19,0.45714285714285713,0,0.0,0.0,35,0.5428571428571428,0.45714285714285713
1981,LAKSHADWEEP,Urban,15-59,4.251352806567848e-06,57,0.5,5,0.043859649122807015,0.0,93,0.3508771929824561,0.4649122807017544
1982,LAKSHADWEEP,Urban,60+,8.204365065306373e-07,12,0.45454545454545453,1,0.045454545454545456,0.0,21,0.5,0.45454545454545453
1983,LAKSHADWEEP,Urban,Age not stated,0.0,0,,0,,,0,,
1984,KERALA,Rural,0-14,0.00018172668619653617,2639,0.45844449004719884,31,0.004719885081058896,0.0016416991586291811,4815,0.5343730761337985,0.45372460496614
1985,KERALA,Rural,15-59,0.0010553796879462288,14152,0.49992932862190814,9229,0.24710247349823322,0.07901060070671378,15289,0.1782332155477032,0.36201413427561835
1986,KERALA,Rural,60+,0.0011260491052132997,12343,0.5912237125351879,3280,0.08498095711210465,0.023646299056135123,25229,0.28905447921841365,0.5464812054975989
1987,KERALA,Rural,Age not stated,1.5289953076252786e-06,21,0.4878048780487805,7,0.12195121951219512,0.04878048780487805,32,0.36585365853658536,0.4146341463414634
1988,KERALA,Rural,0-14,0.0002542234393190616,3575,0.4755757664661875,45,0.00440076279888514,0.00220038139944257,6694,0.5135690186298959,0.4683878538946751
1989,KERALA,Rural,15-59,0.0010334889502492523,13126,0.526359470284704,9552,0.2554036011979937,0.08927218273012666,14233,0.1416663659654314,0.3719193158445495
1990,KERALA,Rural,60+,0.0007982474282858315,8832,0.587386124737211,2236,0.08273767811259052,0.021723896285914507,17972,0.2953048353188507,0.5443120766176127
1991,KERALA,Rural,Age not stated,6.526199483766433e-06,84,0.52,28,0.12571428571428572,0.03428571428571429,132,0.32,0.4342857142857143
1992,KERALA,Rural,0-14,0.00015644232476800106,2521,0.399046483909416,16,0.0021454112038140644,0.00166865315852205,4152,0.5954707985697258,0.39427890345649586
